Index,Date,Team,1,2,3,4,T,Spread,Spread Odds,ML,Over,Over Odds,Under,Under Odds,1H Spread,1H Spread Odds,1H ML,1H Over,1H Over Odds,1H Under,1H Under Odds,2H Spread,2H Spread Odds,2H ML,2H Over,2H Over Odds,2H Under,2H Under Odds,1Q Spread,1Q Spread Odds,1Q ML,1Q Over,1Q Over Odds,1Q Under,1Q Under Odds,2Q Spread,2Q Spread Odds,2Q ML,2Q Over,2Q Over Odds,2Q Under,2Q Under Odds,3Q Spread,3Q Spread Odds,3Q ML,3Q Over,3Q Over Odds,3Q Under,3Q Under Odds,4Q Spread,4Q Spread Odds,4Q ML,4Q Over,4Q Over Odds,4Q Under,4Q Under Odds
LAC_20201227,20201227,LAC,13,14,30,16,73,-3.0,-104,-145,226.5,-109,226.5,-101,-1.5,-110,-140,115.0,-110,115.0,-110,-9.5,-131.0,-750.0,110.5,-125.0,110.5,105.0,-1.5,-105,-140,58.0,-110,58.0,-110,-0.5,-110,-128,57.5,-110,57.5,-110,-5.5,100,-320.0,56.5,105,56.5,-125,-0.5,-110,,55.0,-105,55.0,-115
MIN_20201227,20201227,MIN,23,22,22,24,91,10.5,-107,420,229.0,-107,229.0,-103,6.0,-115,230,116.5,-110,116.5,-110,1.0,-142.0,-120.0,113.0,105.0,113.0,-125.0,3.5,-110,210,58.5,-105,58.5,-115,2.0,-105,148,57.5,-110,57.5,-110,0.5,-125,-110.0,57.5,105,57.5,-125,1.5,-110,,55.0,-115,55.0,-105
LAL_20201227,20201227,LAL,40,27,36,24,127,-10.5,-103,-475,229.0,-107,229.0,-103,-6.0,-105,-270,116.5,-110,116.5,-110,-1.0,122.0,100.0,113.0,105.0,113.0,-125.0,-3.5,-110,-250,58.5,-105,58.5,-115,-2.0,-115,-185,57.5,-110,57.5,-110,-0.5,105,-110.0,57.5,105,57.5,-125,-1.5,-110,,55.0,-115,55.0,-105
SAS_20201227,20201227,SAS,18,27,26,24,95,5.0,-108,175,227.5,-102,227.5,-108,3.0,-115,155,112.0,-110,112.0,-110,3.0,-123.0,140.0,116.5,-103.0,116.5,-117.0,2.0,-110,150,56.5,-110,56.5,-110,1.0,-105,110,55.5,-110,55.5,-110,1.0,-110,120.0,57.5,-110,57.5,-110,1.0,-115,,57.5,-115,57.5,-105
NOP_20201227,20201227,NOP,16,31,32,19,98,-5.0,-102,-190,227.5,-102,227.5,-108,-3.0,-105,-175,112.0,-110,112.0,-110,-3.0,103.0,-160.0,116.5,-103.0,116.5,-117.0,-2.0,-110,-170,56.5,-110,56.5,-110,-1.0,-115,-135,55.5,-110,55.5,-110,-1.0,-110,-140.0,57.5,-110,57.5,-110,-1.0,-105,,57.5,-115,57.5,-105
MIL_20201227,20201227,MIL,27,18,30,35,110,-13.0,-107,-1000,222.0,-107,222.0,-103,-7.5,-105,-360,108.5,-110,108.5,-110,-16.0,250.0,-1200.0,114.0,-110.0,114.0,-110.0,-4.5,-110,-300,54.5,-110,54.5,-110,-3.0,-110,-217,53.5,-110,53.5,-110,-6.0,-110,,56.5,-115,56.5,-105,-2.0,-110,,56.0,-105,56.0,-115
NYK_20201227,20201227,NYK,30,31,35,34,130,13.0,-103,800,222.0,-107,222.0,-103,7.5,-115,300,108.5,-110,108.5,-110,16.0,-300.0,775.0,114.0,-110.0,114.0,-110.0,4.5,-110,250,54.5,-110,54.5,-110,3.0,-110,165,53.5,-110,53.5,-110,6.0,-110,,56.5,-115,56.5,-105,2.0,-110,,56.0,-105,56.0,-115
PHO_20201227,20201227,PHO,28,28,34,26,116,-3.0,-105,-145,225.5,-105,225.5,-105,-1.5,-110,-145,110.5,-110,110.5,-110,3.0,-240.0,-140.0,115.0,-102.0,115.0,-118.0,-0.5,-110,-125,55.5,-115,55.5,-105,-0.5,-110,-128,55.0,-110,55.0,-110,-0.5,-115,-130.0,56.5,-110,56.5,-110,-0.5,-110,,56.5,-115,56.5,-105
SAC_20201227,20201227,SAC,33,20,25,22,100,3.0,-105,135,225.5,-105,225.5,-105,1.5,-110,125,110.5,-110,110.5,-110,-3.0,200.0,120.0,115.0,-102.0,115.0,-118.0,0.5,-110,105,55.5,-115,55.5,-105,0.5,-110,105,55.0,-110,55.0,-110,0.5,-105,110.0,56.5,-110,56.5,-110,0.5,-110,,56.5,-115,56.5,-105
ORL_20201227,20201227,ORL,29,33,15,43,120,-2.0,-105,-125,231.0,-102,231.0,-108,-0.5,-110,-120,114.0,-110,114.0,-110,2.0,-160.0,-120.0,118.0,-102.0,118.0,-118.0,-0.5,100,-115,56.5,-110,56.5,-110,0.0,-110,-120,56.0,-105,56.0,-115,-0.5,-110,-125.0,58.5,-110,58.5,-110,0.0,-110,,57.5,-110,57.5,-110
WAS_20201227,20201227,WAS,35,25,34,19,113,2.0,-105,115,231.0,-102,231.0,-108,0.5,-110,100,114.0,-110,114.0,-110,-2.0,140.0,100.0,118.0,-102.0,118.0,-118.0,0.5,-120,-105,56.5,-110,56.5,-110,0.0,-110,-103,56.0,-105,56.0,-115,0.5,-110,105.0,58.5,-110,58.5,-110,0.0,-110,,57.5,-110,57.5,-110
DET_20201228,20201228,DET,25,31,31,33,120,10.5,-107,428,223.5,-105,223.5,-105,6.0,-110,275,115.0,-110,115.0,-110,3.5,-117.0,165.0,110.0,-102.0,110.0,-118.0,4.0,-105,230,57.5,-110,57.5,-110,2.5,-110,148,56.5,-110,56.5,-110,3.0,-115,,54.5,-110,54.5,-110,1.5,-110,,54.0,-110,54.0,-110
ATL_20201228,20201228,ATL,33,32,35,28,128,-10.5,-103,-490,223.5,-105,223.5,-105,-6.0,-110,-335,115.0,-110,115.0,-110,-3.5,-103.0,-190.0,110.0,-102.0,110.0,-118.0,-4.0,-115,-270,57.5,-110,57.5,-110,-2.5,-110,-185,56.5,-110,56.5,-110,-3.0,-105,,54.5,-110,54.5,-110,-1.5,-110,,54.0,-110,54.0,-110
MEM_20201228,20201228,MEM,32,22,33,19,106,-1.5,-107,-118,227.5,-103,227.5,-107,-0.5,-105,-120,111.5,-110,111.5,-110,2.5,-153.0,100.0,115.5,105.0,115.5,-125.0,-0.5,-103,-115,56.5,-110,56.5,-110,-0.5,100,-128,56.0,-110,56.0,-110,1.0,-140,-110.0,57.5,105,57.5,-125,-0.5,100,,57.5,-110,57.5,-110
BRK_20201228,20201228,BRK,23,32,30,21,106,1.5,-103,108,227.5,-103,227.5,-107,0.5,-115,100,111.5,-110,111.5,-110,-2.5,133.0,-120.0,115.5,105.0,115.5,-125.0,0.5,-117,-105,56.5,-110,56.5,-110,0.5,-120,105,56.0,-110,56.0,-110,-1.0,120,-110.0,57.5,105,57.5,-125,0.5,-120,,57.5,-110,57.5,-110
HOU_20201228,20201228,HOU,26,34,23,28,111,6.5,-101,225,222.0,-105,222.0,-105,3.5,-120,160,113.0,-110,113.0,-110,-10.0,500.0,100.0,109.0,-118.0,109.0,-102.0,2.5,-115,155,56.5,-110,56.5,-110,1.5,-115,120,56.0,-105,56.0,-115,1.5,-105,,54.5,-110,54.5,-110,1.0,-110,,54.0,-115,54.0,-105
DEN_20201228,20201228,DEN,36,34,36,18,124,-6.5,-109,-245,222.0,-105,222.0,-105,-3.5,100,-185,113.0,-110,113.0,-110,10.0,-700.0,-120.0,109.0,-118.0,109.0,-102.0,-2.5,-105,-175,56.5,-110,56.5,-110,-1.5,-105,-149,56.0,-105,56.0,-115,-1.5,-115,,54.5,-110,54.5,-110,-1.0,-110,,54.0,-115,54.0,-105
POR_20201228,20201228,POR,22,36,26,31,115,6.0,-105,195,229.0,-108,229.0,-102,3.0,-105,155,114.0,-110,114.0,-110,6.5,-135.0,225.0,118.5,105.0,118.5,-125.0,2.0,-110,140,57.0,-105,57.0,-115,1.0,-110,120,56.5,100,56.5,-120,3.5,-120,180.0,58.0,105,58.0,-125,1.0,-105,,57.5,-115,57.5,-105
LAL_20201228,20201228,LAL,30,24,31,22,107,-6.0,-105,-215,229.0,-108,229.0,-102,-3.0,-115,-175,114.0,-110,114.0,-110,-6.5,115.0,-265.0,118.5,105.0,118.5,-125.0,-2.0,-110,-160,57.0,-105,57.0,-115,-1.0,-110,-149,56.5,100,56.5,-120,-3.5,100,-220.0,58.0,105,58.0,-125,-1.0,-115,,57.5,-115,57.5,-105
UTA_20201228,20201228,UTA,22,27,35,26,110,-9.0,-104,-395,218.0,-101,218.0,-109,-5.5,-105,-280,107.5,-110,107.5,-110,-8.0,100.0,-450.0,111.0,-102.0,111.0,-118.0,-3.0,-115,-210,54.5,-110,54.5,-110,-2.0,-110,-169,54.0,-105,54.0,-115,-2.0,-115,,55.0,-110,55.0,-110,-1.5,-110,,54.5,-110,54.5,-110
OKC_20201228,20201228,OKC,24,28,35,22,109,9.0,-106,350,218.0,-101,218.0,-109,5.5,-115,240,107.5,-110,107.5,-110,8.0,-120.0,360.0,111.0,-102.0,111.0,-118.0,3.0,-105,175,54.5,-110,54.5,-110,2.0,-110,137,54.0,-105,54.0,-115,2.0,-105,,55.0,-110,55.0,-110,1.5,-110,,54.5,-110,54.5,-110
NYK_20201229,20201229,NYK,29,24,18,24,95,3.5,-103,140,216.0,-102,216.0,-108,1.5,-110,120,109.5,-110,109.5,-110,4.5,-123.0,175.0,107.0,-102.0,107.0,-118.0,1.0,-105,120,55.0,-110,55.0,-110,0.5,-110,105,54.0,-115,54.0,-105,2.0,-110,150.0,53.0,-110,53.0,-110,0.5,-110,,52.5,-120,52.5,100
CLE_20201229,20201229,CLE,15,31,18,22,86,-3.5,-107,-150,216.0,-102,216.0,-108,-1.5,-110,-140,109.5,-110,109.5,-110,-4.5,103.0,-210.0,107.0,-102.0,107.0,-118.0,-1.0,-115,-140,55.0,-110,55.0,-110,-0.5,-110,-128,54.0,-115,54.0,-105,-2.0,-110,-170.0,53.0,-110,53.0,-110,-0.5,-110,,52.5,-120,52.5,100
GSW_20201229,20201229,GSW,24,24,29,39,116,-4.5,-101,-170,227.5,-103,227.5,-107,-2.0,-110,-150,116.0,-110,116.0,-110,-4.5,103.0,-225.0,111.0,-102.0,111.0,-118.0,-1.0,-110,-130,58.0,-115,58.0,-105,-0.5,-110,-135,57.5,-110,57.5,-110,-2.0,-105,-165.0,55.0,-110,55.0,-110,-0.5,-115,,54.5,-120,54.5,100
DET_20201229,20201229,DET,29,22,25,30,106,4.5,-109,160,227.5,-103,227.5,-107,2.0,-110,130,116.0,-110,116.0,-110,4.5,-123.0,185.0,111.0,-102.0,111.0,-118.0,1.0,-110,110,58.0,-115,58.0,-105,0.5,-110,110,57.5,-110,57.5,-110,2.0,-115,145.0,55.0,-110,55.0,-110,0.5,-105,,54.5,-120,54.5,100
BOS_20201229,20201229,BOS,31,27,25,33,116,1.0,-101,102,219.0,-105,219.0,-105,0.5,-110,102,107.0,-110,107.0,-110,-0.5,100.0,-110.0,112.5,-103.0,112.5,-117.0,0.5,-120,-105,54.0,-105,54.0,-115,0.0,-105,-106,53.0,-110,53.0,-110,0.0,-110,,56.0,-110,56.0,-110,0.0,-110,,54.5,-110,54.5,-110
IND_20201229,20201229,IND,26,31,37,17,111,-1.0,-109,-112,219.0,-105,219.0,-105,-0.5,-110,-122,107.0,-110,107.0,-110,0.5,-120.0,-110.0,112.5,-103.0,112.5,-117.0,-0.5,100,-115,54.0,-105,54.0,-115,0.0,-115,-116,53.0,-110,53.0,-110,0.0,-110,,56.0,-110,56.0,-110,0.0,-110,,54.5,-110,54.5,-110
MIN_20201229,20201229,MIN,29,21,26,25,101,10.5,-105,525,225.5,-105,225.5,-105,6.0,-105,245,115.0,-110,115.0,-110,1.0,-122.0,100.0,109.0,-118.0,109.0,-102.0,4.0,-110,240,58.0,-110,58.0,-110,2.5,-105,145,57.0,-110,57.0,-110,1.0,-105,125.0,55.0,-115,55.0,-105,2.0,-110,,54.5,-110,54.5,-110
LAC_20201229,20201229,LAC,33,37,35,19,124,-10.5,-105,-635,225.5,-105,225.5,-105,-6.0,-115,-290,115.0,-110,115.0,-110,-1.0,102.0,-120.0,109.0,-118.0,109.0,-102.0,-4.0,-110,-280,58.0,-110,58.0,-110,-2.5,-115,-182,57.0,-110,57.0,-110,-1.0,-115,-145.0,55.0,-115,55.0,-105,-2.0,-110,,54.5,-110,54.5,-110
MIL_20201229,20201229,MIL,46,37,32,29,144,-6.0,-105,-240,227.5,-102,227.5,-108,-3.0,-110,-185,112.0,-110,112.0,-110,5.0,-122.0,225.0,115.0,-102.0,115.0,-118.0,-2.0,-115,-165,56.5,-110,56.5,-110,-1.5,-110,-149,55.5,-110,55.5,-110,3.0,-125,160.0,58.0,105,58.0,-125,-1.0,-110,,56.5,-110,56.5,-110
MIA_20201229,20201229,MIA,26,25,24,22,97,6.0,-105,220,227.5,-102,227.5,-108,3.0,-110,160,112.0,-110,112.0,-110,-5.0,102.0,-265.0,115.0,-102.0,115.0,-118.0,2.0,-105,145,56.5,-110,56.5,-110,1.5,-110,120,55.5,-110,55.5,-110,-3.0,105,-185.0,58.0,105,58.0,-125,1.0,-110,,56.5,-110,56.5,-110
ORL_20201229,20201229,ORL,34,26,27,31,118,-6.5,-103,-250,219.0,-107,219.0,-103,-3.5,-110,-190,107.5,-110,107.5,-110,-3.0,103.0,-175.0,112.5,-103.0,112.5,-117.0,-2.0,-110,-165,54.0,-115,54.0,-105,-1.0,-110,-149,53.5,-110,53.5,-110,-1.5,-115,-160.0,55.5,-110,55.5,-110,-1.0,-110,,54.0,-120,54.0,100
OKC_20201229,20201229,OKC,27,29,29,22,107,6.5,-107,230,219.0,-107,219.0,-103,3.5,-110,165,107.5,-110,107.5,-110,3.0,-123.0,155.0,112.5,-103.0,112.5,-117.0,2.0,-110,145,54.0,-115,54.0,-105,1.0,-110,120,53.5,-110,53.5,-110,1.5,-105,140.0,55.5,-110,55.5,-110,1.0,-110,,54.0,-120,54.0,100
TOR_20201229,20201229,TOR,28,28,20,17,93,1.5,-105,110,219.5,-105,219.5,-105,0.5,-110,100,113.5,-110,113.5,-110,3.0,-123.0,145.0,107.0,-102.0,107.0,-118.0,0.5,-110,105,56.5,-110,56.5,-110,0.0,-105,-106,56.0,-105,56.0,-115,1.5,-110,135.0,54.0,-110,54.0,-110,0.0,-105,,52.5,-110,52.5,-110
PHI_20201229,20201229,PHI,17,31,28,24,100,-1.5,-105,-120,219.5,-105,219.5,-105,-0.5,-110,-120,113.5,-110,113.5,-110,-3.0,103.0,-165.0,107.0,-102.0,107.0,-118.0,-0.5,-110,-125,56.5,-110,56.5,-110,0.0,-115,-116,56.0,-105,56.0,-115,-1.5,-110,-155.0,54.0,-110,54.0,-110,0.0,-115,,52.5,-110,52.5,-110
NOP_20201229,20201229,NOP,29,15,17,25,86,1.5,-105,110,222.0,-102,222.0,-108,0.5,-110,103,112.5,-110,112.5,-110,-22.0,2000.0,-270.0,109.0,105.0,109.0,-125.0,0.5,-110,105,56.5,-110,56.5,-110,0.5,-110,102,56.0,-110,56.0,-110,-2.5,105,-170.0,54.5,105,54.5,-125,0.5,-110,,53.0,-115,53.0,-105
PHO_20201229,20201229,PHO,31,35,34,11,111,-1.5,-105,-120,222.0,-102,222.0,-108,-0.5,-110,-123,112.5,-110,112.5,-110,22.0,-4000.0,230.0,109.0,105.0,109.0,-125.0,-0.5,-110,-125,56.5,-110,56.5,-110,-0.5,-110,-125,56.0,-110,56.0,-110,2.5,-125,150.0,54.5,105,54.5,-125,-0.5,-110,,53.0,-115,53.0,-105
DEN_20201229,20201229,DEN,34,28,38,15,115,1.0,-105,102,226.0,-102,226.0,-108,-0.5,100,-110,115.5,-110,115.5,-110,-4.0,100.0,-200.0,111.0,-102.0,111.0,-118.0,-0.5,100,-115,58.0,-105,58.0,-115,-0.5,-105,-120,57.5,-110,57.5,-110,-1.5,-110,-155.0,55.5,-110,55.5,-110,0.0,-115,,55.0,-110,55.0,-110
SAC_20201229,20201229,SAC,32,42,22,29,125,-1.0,-105,-112,226.0,-102,226.0,-108,0.5,-120,-110,115.5,-110,115.5,-110,4.0,-120.0,170.0,111.0,-102.0,111.0,-118.0,0.5,-120,-105,58.0,-105,58.0,-115,0.5,-115,-103,57.5,-110,57.5,-110,1.5,-110,135.0,55.5,-110,55.5,-110,0.0,-105,,55.0,-110,55.0,-110
CHI_20201229,20201229,CHI,31,21,31,32,115,6.5,-109,210,238.0,-105,238.0,-105,4.0,-115,175,119.0,-110,119.0,-110,6.0,-120.0,245.0,120.0,-102.0,120.0,-118.0,2.5,-110,160,60.0,-105,60.0,-115,1.0,-105,120,59.0,-110,59.0,-110,3.0,-110,180.0,59.0,-110,59.0,-110,1.0,-115,,58.5,-105,58.5,-115
WAS_20201229,20201229,WAS,26,20,27,34,107,-6.5,-101,-230,238.0,-105,238.0,-105,-4.0,-105,-210,119.0,-110,119.0,-110,-6.0,100.0,-290.0,120.0,-102.0,120.0,-118.0,-2.5,-110,-185,60.0,-105,60.0,-115,-1.0,-115,-149,59.0,-110,59.0,-110,-3.0,-110,-220.0,59.0,-110,59.0,-110,-1.0,-105,,58.5,-105,58.5,-115
MEM_20201230,20201230,MEM,19,21,31,36,107,7.0,-107,255,218.0,-102,218.0,-108,4.5,-110,195,106.0,-110,106.0,-110,-3.0,100.0,-170.0,110.5,-103.0,110.5,-117.0,2.5,-115,155,53.5,-115,53.5,-105,1.0,-105,122,53.0,-110,53.0,-110,-1.0,-105,-135.0,55.5,-110,55.5,-110,1.0,-105,,55.5,-110,55.5,-110
BOS_20201230,20201230,BOS,31,35,30,30,126,-7.0,-103,-280,218.0,-102,218.0,-108,-4.5,-110,-235,106.0,-110,106.0,-110,3.0,-120.0,150.0,110.5,-103.0,110.5,-117.0,-2.5,-105,-175,53.5,-115,53.5,-105,-1.0,-115,-152,53.0,-110,53.0,-110,1.0,-115,115.0,55.5,-110,55.5,-110,-1.0,-115,,55.5,-110,55.5,-110
ATL_20201230,20201230,ATL,41,27,36,37,141,5.5,-103,195,240.0,-108,240.0,-102,3.5,-110,165,124.0,-110,124.0,-110,1.0,160.0,170.0,118.5,-103.0,118.5,-117.0,2.5,-115,160,62.0,-110,62.0,-110,1.0,-105,118,61.5,-110,61.5,-110,2.0,-105,155.0,59.5,-110,59.5,-110,1.0,-105,,57.5,-115,57.5,-105
BRK_20201230,20201230,BRK,38,29,35,43,145,-5.5,-107,-215,240.0,-108,240.0,-102,-3.5,-110,-190,124.0,-110,124.0,-110,-1.0,-185.0,-200.0,118.5,-103.0,118.5,-117.0,-2.5,-105,-185,62.0,-110,62.0,-110,-1.0,-115,-145,61.5,-110,61.5,-110,-2.0,-115,-175.0,59.5,-110,59.5,-110,-1.0,-115,,57.5,-115,57.5,-105
CHO_20201230,20201230,CHO,36,32,30,20,118,8.0,-105,295,225.0,-105,225.0,-105,4.5,-105,190,113.5,-110,113.5,-110,8.5,-118.0,350.0,112.5,-103.0,112.5,-117.0,3.0,-110,178,57.0,-115,57.0,-105,2.0,-115,130,57.0,-115,57.0,-105,4.5,-110,255.0,55.5,-110,55.5,-110,1.0,-105,,54.5,-110,54.5,-110
DAL_20201230,20201230,DAL,29,28,12,30,99,-8.0,-105,-325,225.0,-105,225.0,-105,-4.5,-115,-230,113.5,-110,113.5,-110,-8.5,-102.0,-450.0,112.5,-103.0,112.5,-117.0,-3.0,-110,-215,57.0,-115,57.0,-105,-2.0,-105,-161,57.0,-115,57.0,-105,-4.5,-110,-310.0,55.5,-110,55.5,-110,-1.0,-115,,54.5,-110,54.5,-110
POR_20201230,20201230,POR,26,31,28,20,105,6.0,-107,210,226.0,-105,226.0,-105,3.0,-110,155,112.5,-110,112.5,-110,-3.5,120.0,-170.0,114.5,105.0,114.5,-125.0,2.0,-110,145,56.0,-110,56.0,-110,1.0,-110,118,55.5,-115,55.5,-105,-2.0,115,-145.0,57.5,105,57.5,-125,0.5,-105,,57.0,-110,57.0,-110
LAC_20201230,20201230,LAC,37,39,31,21,128,-6.0,-103,-230,226.0,-105,226.0,-105,-3.0,-110,-175,112.5,-110,112.5,-110,3.5,-140.0,150.0,114.5,105.0,114.5,-125.0,-2.0,-110,-165,56.0,-110,56.0,-110,-1.0,-110,-145,55.5,-115,55.5,-105,2.0,-135,125.0,57.5,105,57.5,-125,-0.5,-115,,57.0,-110,57.0,-110
MIL_20201230,20201230,MIL,19,37,35,17,108,-6.5,-108,-245,228.5,-103,228.5,-107,-3.5,-110,-210,113.0,-110,113.0,-110,-3.5,115.0,-160.0,116.0,105.0,116.0,-125.0,-2.0,-110,-165,57.0,-110,57.0,-110,-1.0,-115,-149,56.0,-110,56.0,-110,-2.0,105,-155.0,58.0,105,58.0,-125,-1.0,-115,,57.5,-115,57.5,-105
MIA_20201230,20201230,MIA,25,26,37,31,119,6.5,-102,225,228.5,-103,228.5,-107,3.5,-110,175,113.0,-110,113.0,-110,3.5,-135.0,140.0,116.0,105.0,116.0,-125.0,2.0,-110,145,57.0,-110,57.0,-110,1.0,-105,120,56.0,-110,56.0,-110,2.0,-125,135.0,58.0,105,58.0,-125,1.0,-105,,57.5,-115,57.5,-105
LAL_20201230,20201230,LAL,35,28,29,29,121,-7.5,-105,-290,231.5,-105,231.5,-105,-4.0,-105,-210,117.5,-110,117.5,-110,-1.5,-102.0,-130.0,113.5,-103.0,113.5,-117.0,-2.5,-105,-175,58.5,-110,58.5,-110,-1.0,-110,-149,57.5,-115,57.5,-105,-1.0,-110,-130.0,56.5,-110,56.5,-110,-1.0,-115,,56.0,-110,56.0,-110
SAS_20201230,20201230,SAS,27,26,29,25,107,7.5,-105,260,231.5,-105,231.5,-105,4.0,-115,175,117.5,-110,117.5,-110,1.5,-118.0,110.0,113.5,-103.0,113.5,-117.0,2.5,-115,155,58.5,-110,58.5,-110,1.0,-110,120,57.5,-115,57.5,-105,1.0,-110,110.0,56.5,-110,56.5,-110,1.0,-105,,56.0,-110,56.0,-110
SAC_20201231,20201231,SAC,33,26,27,33,119,5.5,-109,190,231.5,-105,231.5,-105,3.0,-105,160,118.0,-110,118.0,-110,2.5,-121.0,125.0,114.5,-103.0,114.5,-117.0,2.0,-110,155,59.5,-110,59.5,-110,1.0,-105,118,58.0,-115,58.0,-105,1.5,-105,,56.5,-115,56.5,-105,1.0,-105,,56.5,-105,56.5,-115
HOU_20201231,20201231,HOU,32,31,24,35,122,-5.5,-101,-210,231.5,-105,231.5,-105,-3.0,-115,-185,118.0,-110,118.0,-110,-2.5,101.0,-145.0,114.5,-103.0,114.5,-117.0,-2.0,-110,-175,59.5,-110,59.5,-110,-1.0,-115,-145,58.0,-115,58.0,-105,-1.5,-115,,56.5,-115,56.5,-105,-1.0,-115,,56.5,-105,56.5,-115
CLE_20201231,20201231,CLE,21,30,17,31,99,8.0,-105,285,219.0,-107,219.0,-103,4.5,-105,195,111.5,-110,111.5,-110,3.0,-122.0,155.0,109.0,-102.0,109.0,-118.0,3.0,-105,185,55.5,-120,55.5,100,1.5,-105,130,55.0,-115,55.0,-105,1.0,-105,125.0,54.0,-110,54.0,-110,1.0,-105,,53.5,-110,53.5,-110
IND_20201231,20201231,IND,32,25,31,31,119,-8.0,-105,-315,219.0,-107,219.0,-103,-4.5,-115,-235,111.5,-110,111.5,-110,-3.0,102.0,-175.0,109.0,-102.0,109.0,-118.0,-3.0,-115,-225,55.5,-120,55.5,100,-1.5,-115,-161,55.0,-115,55.0,-105,-1.0,-115,-145.0,54.0,-110,54.0,-110,-1.0,-115,,53.5,-110,53.5,-110
NOP_20201231,20201231,NOP,32,26,27,28,113,-5.5,-109,-215,214.5,-103,214.5,-107,-2.5,-115,-170,109.0,-110,109.0,-110,11.0,-870.0,-123.0,106.0,-110.0,106.0,-110.0,-1.5,-115,-160,55.0,-105,55.0,-115,-1.0,-115,-149,54.0,-115,54.0,-105,-0.5,100,-115.0,52.0,-120,52.0,100,-1.0,-115,,52.5,-110,52.5,-110
OKC_20201231,20201231,OKC,28,19,26,7,80,5.5,-101,195,214.5,-103,214.5,-107,2.5,-105,150,109.0,-110,109.0,-110,-11.0,585.0,103.0,106.0,-110.0,106.0,-110.0,1.5,-105,140,55.0,-105,55.0,-115,1.0,-105,120,54.0,-115,54.0,-105,0.5,-120,-105.0,52.0,-120,52.0,100,1.0,-105,,52.5,-110,52.5,-110
PHI_20201231,20201231,PHI,38,37,23,18,116,-4.0,-105,-170,219.5,-105,219.5,-105,-1.5,-110,-135,112.0,-110,112.0,-110,7.0,-130.0,265.0,107.0,105.0,107.0,-125.0,-0.5,-115,-130,56.5,-110,56.5,-110,-0.5,-115,-133,55.5,-110,55.5,-110,3.0,-125,160.0,54.0,105,54.0,-125,-0.5,-110,,53.5,-115,53.5,-105
ORL_20201231,20201231,ORL,22,18,29,23,92,4.0,-105,160,219.5,-105,219.5,-105,1.5,-110,115,112.0,-110,112.0,-110,-7.0,110.0,-325.0,107.0,105.0,107.0,-125.0,0.5,-105,110,56.5,-110,56.5,-110,0.5,-105,108,55.5,-110,55.5,-110,-3.0,105,-185.0,54.0,105,54.0,-125,0.5,-110,,53.5,-115,53.5,-105
NYK_20201231,20201231,NYK,18,24,22,19,83,8.5,-107,315,215.5,-105,215.5,-105,4.5,-110,210,110.0,-110,110.0,-110,5.5,-125.0,250.0,105.0,-102.0,105.0,-118.0,3.0,-115,175,55.0,-110,55.0,-110,1.5,-105,140,55.0,-105,55.0,-115,2.5,-110,180.0,52.5,-110,52.5,-110,1.0,-105,,51.5,-120,51.5,100
TOR_20201231,20201231,TOR,22,20,29,29,100,-8.5,-103,-345,215.5,-105,215.5,-105,-4.5,-110,-250,110.0,-110,110.0,-110,-5.5,105.0,-300.0,105.0,-102.0,105.0,-118.0,-3.0,-105,-210,55.0,-110,55.0,-110,-1.5,-115,-175,55.0,-105,55.0,-115,-2.5,-110,-220.0,52.5,-110,52.5,-110,-1.0,-115,,51.5,-120,51.5,100
PHO_20201231,20201231,PHO,21,32,30,23,106,4.0,-107,160,219.5,-101,219.5,-109,2.0,-105,135,107.5,-110,107.5,-110,7.0,-135.0,260.0,113.0,105.0,113.0,-125.0,1.5,-110,130,54.0,-115,54.0,-105,0.5,-105,108,53.5,-110,53.5,-110,3.5,-125,200.0,56.0,105,56.0,-125,0.5,-105,,55.5,-110,55.5,-110
UTA_20201231,20201231,UTA,22,18,30,25,95,-4.0,-103,-170,219.5,-101,219.5,-109,-2.0,-115,-155,107.5,-110,107.5,-110,-7.0,115.0,-320.0,113.0,105.0,113.0,-125.0,-1.5,-110,-150,54.0,-115,54.0,-105,-0.5,-115,-133,53.5,-110,53.5,-110,-3.5,105,-240.0,56.0,105,56.0,-125,-0.5,-115,,55.5,-110,55.5,-110
CHI_20201231,20201231,CHI,35,36,36,26,133,7.5,-109,260,235.5,-102,235.5,-108,4.5,-105,210,116.0,-110,116.0,-110,5.5,-110.0,180.0,120.0,-110.0,120.0,-110.0,2.5,-110,155,58.5,-110,58.5,-110,1.5,-115,125,57.5,-110,57.5,-110,2.5,-110,165.0,59.5,-110,59.5,-110,1.0,-105,,59.5,-110,59.5,-110
WAS_20201231,20201231,WAS,41,27,32,30,130,-7.5,-101,-290,235.5,-102,235.5,-108,-4.5,-115,-250,116.0,-110,116.0,-110,-5.5,-110.0,-220.0,120.0,-110.0,120.0,-110.0,-2.5,-110,-175,58.5,-110,58.5,-110,-1.5,-105,-154,57.5,-110,57.5,-110,-2.5,-110,-190.0,59.5,-110,59.5,-110,-1.0,-115,,59.5,-110,59.5,-110
ATL_20210101,20210101,ATL,29,32,28,25,114,6.0,-102,210,244.5,-105,244.5,-105,3.5,-115,160,125.5,-110,125.5,-110,9.0,-170.0,250.0,119.5,-110.0,119.5,-110.0,2.0,-105,160,63.0,-110,63.0,-110,1.0,-105,120,62.0,-110,62.0,-110,3.5,-110,200.0,60.0,-110,60.0,-110,1.0,-110,,59.5,-110,59.5,-110
